date,total_stablecoin_supply,total_stablecoin_supply_change_7d,total_stablecoin_supply_change_30d,total_stablecoin_supply_change_90d,total_stablecoin_supply_pct_change_30d,total_stablecoin_supply_pct_change_90d,total_stablecoin_supply_zscore_252d,total_stablecoin_supply_slope_30d,total_stablecoin_supply_slope_90d,usdt_supply,usdc_supply,usdt_supply_change_30d,usdt_supply_change_90d,usdc_supply_change_30d,usdc_supply_change_90d,usdt_dominance,usdc_dominance,usdt_history_available,usdc_history_available,stablecoin_liquidity_score
2018-04-13,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8453527735705961,0.0,30000000.0,,,,,,,,,False,False,
2018-04-14,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8400803065461822,0.0,30000000.0,,,,,,,,,False,False,
2018-04-15,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8349055051747696,0.0,30000000.0,,,,,,,,,False,False,
2018-04-16,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8298253875411722,0.0,30000000.0,,,,,,,,,False,False,
2018-04-17,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8248370977238344,0.0,30000000.0,,,,,,,,,False,False,
2018-04-18,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8199378990301933,0.0,30000000.0,,,,,,,,,False,False,
2018-04-19,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8151251676707528,0.0,30000000.0,,,,,,,,,False,False,
2018-04-20,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8103963868386429,0.0,30000000.0,,,,,,,,,False,False,
2018-04-21,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8057491411642941,0.0,30000000.0,,,,,,,,,False,False,
2018-04-22,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.8011811115174621,0.0,30000000.0,,,,,,,,,False,False,
2018-04-23,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7966900701311737,0.0,30000000.0,,,,,,,,,False,False,
2018-04-24,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7922738760242979,0.0,30000000.0,,,,,,,,,False,False,
2018-04-25,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7879304707013617,0.0,30000000.0,,,,,,,,,False,False,
2018-04-26,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7836578741099819,0.0,30000000.0,,,,,,,,,False,False,
2018-04-27,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7794541808378701,0.0,30000000.0,,,,,,,,,False,False,
2018-04-28,60109970.0,0.0,0.0,30000000.0,0.0,0.996347721369367,0.7753175565328098,0.0,30000000.0,,,,,,,,,False,False,
2018-04-29,60109970.0,0.0,0.0,0.0,0.0,0.0,0.771246234530315,0.0,0.0,,,,,,,,,False,False,
2018-04-30,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7672385126748854,0.0,0.0,,,,,,,,,False,False,
2018-05-01,60109970.0,0.0,0.0,0.0,0.0,0.0,0.763292750321852,0.0,0.0,,,,,,,,,False,False,
2018-05-02,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7594073655078172,0.0,0.0,,,,,,,,,False,False,
2018-05-03,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7555808322785948,0.0,0.0,,,,,,,,,False,False,
2018-05-04,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7518116781643923,0.0,0.0,,,,,,,,,False,False,
2018-05-05,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7480984817927419,0.0,0.0,,,,,,,,,False,False,
2018-05-06,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7444398706303859,0.0,0.0,,,,,,,,,False,False,
2018-05-07,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7408345188459603,0.0,0.0,,,,,,,,,False,False,
2018-05-08,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7372811452859169,0.0,0.0,,,,,,,,,False,False,
2018-05-09,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7337785115566563,0.0,0.0,,,,,,,,,False,False,
2018-05-10,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7303254202063492,0.0,0.0,,,,,,,,,False,False,
2018-05-11,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7269207130003792,0.0,0.0,,,,,,,,,False,False,
2018-05-12,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7235632692847628,0.0,0.0,,,,,,,,,False,False,
2018-05-13,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7202520044322869,0.0,0.0,,,,,,,,,False,False,
2018-05-14,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7169858683664729,0.0,0.0,,,,,,,,,False,False,
2018-05-15,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7137638441588001,0.0,0.0,,,,,,,,,False,False,
2018-05-16,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7105849466949241,0.0,0.0,,,,,,,,,False,False,
2018-05-17,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7074482214059256,0.0,0.0,,,,,,,,,False,False,
2018-05-18,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7043527430608642,0.0,0.0,,,,,,,,,False,False,
2018-05-19,60109970.0,0.0,0.0,0.0,0.0,0.0,0.7012976146171719,0.0,0.0,,,,,,,,,False,False,
2018-05-20,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6982819661256425,0.0,0.0,,,,,,,,,False,False,
2018-05-21,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6953049536869707,0.0,0.0,,,,,,,,,False,False,
2018-05-22,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6923657584570042,0.0,0.0,,,,,,,,,False,False,
2018-05-23,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6894635856980413,0.0,0.0,,,,,,,,,False,False,
2018-05-24,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6865976638736735,0.0,0.0,,,,,,,,,False,False,
2018-05-25,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6837672437848336,0.0,0.0,,,,,,,,,False,False,
2018-05-26,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6809715977448498,0.0,0.0,,,,,,,,,False,False,
2018-05-27,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6782100187914382,0.0,0.0,,,,,,,,,False,False,
2018-05-28,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6754818199336989,0.0,0.0,,,,,,,,,False,False,
2018-05-29,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6727863334322917,0.0,0.0,,,,,,,,,False,False,
2018-05-30,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6701229101110714,0.0,0.0,,,,,,,,,False,False,
2018-05-31,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6674909186985825,0.0,0.0,,,,,,,,,False,False,
2018-06-01,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6648897451978784,0.0,0.0,,,,,,,,,False,False,
2018-06-02,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6623187922832535,0.0,0.0,,,,,,,,,False,False,
2018-06-03,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6597774787225256,0.0,0.0,,,,,,,,,False,False,
2018-06-04,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6572652388236063,0.0,0.0,,,,,,,,,False,False,
2018-06-05,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6547815219041642,0.0,0.0,,,,,,,,,False,False,
2018-06-06,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6523257917832421,0.0,0.0,,,,,,,,,False,False,
2018-06-07,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6498975262937708,0.0,0.0,,,,,,,,,False,False,
2018-06-08,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6474962168149652,0.0,0.0,,,,,,,,,False,False,
2018-06-09,60109970.0,0.0,0.0,0.0,0.0,0.0,0.6451213678236566,0.0,0.0,,,,,,,,,False,False,
2018-06-10,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.642753928239391,-468.0,-468.0,,,,,,,,,False,False,
2018-06-11,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6404306703416224,-468.0,-468.0,,,,,,,,,False,False,
2018-06-12,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6381324591571538,-468.0,-468.0,,,,,,,,,False,False,
2018-06-13,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.63585884745028,-468.0,-468.0,,,,,,,,,False,False,
2018-06-14,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.633609399092673,-468.0,-468.0,,,,,,,,,False,False,
2018-06-15,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6313836887110762,-468.0,-468.0,,,,,,,,,False,False,
2018-06-16,60109502.0,-468.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6291813013485649,-468.0,-468.0,,,,,,,,,False,False,
2018-06-17,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.627001832138757,-468.0,-468.0,,,,,,,,,False,False,
2018-06-18,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6248448859923971,-468.0,-468.0,,,,,,,,,False,False,
2018-06-19,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6227100772957577,-468.0,-468.0,,,,,,,,,False,False,
2018-06-20,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.620597029620337,-468.0,-468.0,,,,,,,,,False,False,
2018-06-21,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6185053754433585,-468.0,-468.0,,,,,,,,,False,False,
2018-06-22,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6164347558785934,-468.0,-468.0,,,,,,,,,False,False,
2018-06-23,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6143848204170681,-468.0,-468.0,,,,,,,,,False,False,
2018-06-24,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6123552266772219,-468.0,-468.0,,,,,,,,,False,False,
2018-06-25,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.610345640164115,-468.0,-468.0,,,,,,,,,False,False,
2018-06-26,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6083557340373013,-468.0,-468.0,,,,,,,,,False,False,
2018-06-27,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.606385188886999,-468.0,-468.0,,,,,,,,,False,False,
2018-06-28,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6044336925182108,-468.0,-468.0,,,,,,,,,False,False,
2018-06-29,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6025009397424625,-468.0,-468.0,,,,,,,,,False,False,
2018-06-30,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.6005866321768449,-468.0,-468.0,,,,,,,,,False,False,
2018-07-01,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5986904780500547,-468.0,-468.0,,,,,,,,,False,False,
2018-07-02,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5968121920151551,-468.0,-468.0,,,,,,,,,False,False,
2018-07-03,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5949514949687739,-468.0,-468.0,,,,,,,,,False,False,
2018-07-04,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5931081138764871,-468.0,-468.0,,,,,,,,,False,False,
2018-07-05,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5912817816041328,-468.0,-468.0,,,,,,,,,False,False,
2018-07-06,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5894722367548241,-468.0,-468.0,,,,,,,,,False,False,
2018-07-07,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5876792235114319,-468.0,-468.0,,,,,,,,,False,False,
2018-07-08,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5859024914843219,-468.0,-468.0,,,,,,,,,False,False,
2018-07-09,60109502.0,0.0,-468.0,-468.0,-7.785730054443718e-06,-7.785730054443718e-06,0.5841417955641418,-468.0,-468.0,,,,,,,,,False,False,
2018-07-10,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5823968957794596,0.0,-468.0,,,,,,,,,False,False,
2018-07-11,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5806675571590663,0.0,-468.0,,,,,,,,,False,False,
2018-07-12,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5789535495987645,0.0,-468.0,,,,,,,,,False,False,
2018-07-13,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5772546477324694,0.0,-468.0,,,,,,,,,False,False,
2018-07-14,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5755706308074575,0.0,-468.0,,,,,,,,,False,False,
2018-07-15,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5739012825636098,0.0,-468.0,,,,,,,,,False,False,
2018-07-16,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5722463911164954,0.0,-468.0,,,,,,,,,False,False,
2018-07-17,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5706057488441537,0.0,-468.0,,,,,,,,,False,False,
2018-07-18,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.568979152277438,0.0,-468.0,,,,,,,,,False,False,
2018-07-19,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5673664019937864,0.0,-468.0,,,,,,,,,False,False,
2018-07-20,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5657673025142987,0.0,-468.0,,,,,,,,,False,False,
2018-07-21,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5641816622039935,0.0,-468.0,,,,,,,,,False,False,
2018-07-22,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5626092931751335,0.0,-468.0,,,,,,,,,False,False,
2018-07-23,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.561050011193505,0.0,-468.0,,,,,,,,,False,False,
2018-07-24,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5595036355875486,0.0,-468.0,,,,,,,,,False,False,
2018-07-25,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.557969989160238,0.0,-468.0,,,,,,,,,False,False,
2018-07-26,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5564488981036068,0.0,-468.0,,,,,,,,,False,False,
2018-07-27,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5549401919158343,0.0,-468.0,,,,,,,,,False,False,
2018-07-28,60109502.0,0.0,0.0,-468.0,0.0,-7.785730054443718e-06,0.5534437033207971,0.0,-468.0,,,,,,,,,False,False,
2018-07-29,30109502.0,-30000000.0,-30000000.0,-30000468.0,-0.49908914567284224,-0.4990930456295354,-0.7320926672799006,-30000000.0,-30000468.0,,,,,,,,,False,False,
2018-07-30,30109502.0,-30000000.0,-30000000.0,-30000468.0,-0.49908914567284224,-0.4990930456295354,-0.7297927394680475,-30000000.0,-30000468.0,,,,,,,,,False,False,
2018-07-31,15109502.0,-45000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3668752336304117,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-01,15109502.0,-45000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3589337675186672,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-02,15109502.0,-45000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.351129297282003,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-03,15109502.0,-45000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3434579278471672,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-04,15109502.0,-45000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3359159174450628,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-05,15109502.0,-15000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3284996699393823,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-06,15109502.0,-15000000.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3212057276192606,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-07,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3140307644231266,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-08,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3220483375503391,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-09,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3301650659620843,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-10,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3383832066163408,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-11,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3467050894533692,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-12,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.355133120469019,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-13,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3636697849479495,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-14,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3723176508666997,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-15,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3810793724772668,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-16,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3899576940826195,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-17,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.3989554540164388,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-18,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.408075588840269,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-19,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4173211377722739,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-20,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.42669524736287,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-21,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4362011764336737,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-22,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.44584230129749,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-23,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.455622121278449,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-24,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4655442645529229,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-25,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4756124943335025,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-26,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4858307154201242,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-27,15109502.0,0.0,-45000000.0,-45000468.0,-0.7486337185092633,-0.7486356755792758,-1.4962029811444058,-45000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-28,15109502.0,0.0,-15000000.0,-45000468.0,-0.4981816039335356,-0.7486356755792758,-1.5067335007354195,-15000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-29,15109502.0,0.0,-15000000.0,-45000468.0,-0.4981816039335356,-0.7486356755792758,-1.517426647137478,-15000000.0,-45000468.0,,,,,,,,,False,False,
2018-08-30,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.52828696531312,0.0,-45000468.0,,,,,,,,,False,False,
2018-08-31,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.5393191810673117,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-01,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.5505282104320024,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-02,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.5619191696536194,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-03,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.5734973858298482,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-04,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.585268408246218,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-05,15109502.0,0.0,0.0,-45000468.0,0.0,-0.7486356755792758,-1.5972380204676033,0.0,-45000468.0,,,,,,,,,False,False,
2018-09-06,25109502.0,10000000.0,10000000.0,-35000468.0,0.6618351815963226,-0.5822739222794489,-1.1227700587562768,10000000.0,-35000468.0,,,,,,,,,False,False,
2018-09-07,25109502.0,10000000.0,10000000.0,-35000468.0,0.6618351815963226,-0.5822739222794489,-1.137425849872103,10000000.0,-35000468.0,,,,,,,,,False,False,
2018-09-08,25109502.0,10000000.0,10000000.0,-35000000.0,0.6618351815963226,-0.5822706699516492,-1.1524543037067654,10000000.0,-35000000.0,,,,,,,,,False,False,
2018-09-09,25109502.0,10000000.0,10000000.0,-35000000.0,0.6618351815963226,-0.5822706699516492,-1.167873183215148,10000000.0,-35000000.0,,,,,,,,,False,False,
2018-09-10,25109502.0,10000000.0,10000000.0,-35000000.0,0.6618351815963226,-0.5822706699516492,-1.1837014682733364,10000000.0,-35000000.0,,,,,,,,,False,False,
2018-09-11,25109984.0,10000482.0,10000482.0,-34999518.0,0.6618670820520756,-0.5822626512527087,-1.1999348558010154,10000482.0,-34999518.0,,,,,,,,,False,False,
2018-09-12,25360748.0,10251246.0,10251246.0,-34748754.0,0.6784635257998577,-0.5780908649018586,-1.2037186736803744,10251246.0,-34748754.0,,,,,,,,,False,False,
2018-09-13,25360598.0,251096.0,10251096.0,-34748904.0,0.6784535982721336,-0.578093360347587,-1.2209168102694057,10251096.0,-34748904.0,,,,,,,,,False,False,
2018-09-14,25360976.0,251474.0,10251474.0,-34748526.0,0.678478615641998,-0.5780870718243515,-1.2385903682159622,10251474.0,-34748526.0,,,,,,,,,False,False,
2018-09-15,25360976.0,251474.0,10251474.0,-34748526.0,0.678478615641998,-0.5780870718243515,-1.2568142635279398,10251474.0,-34748526.0,,,,,,,,,False,False,
2018-09-16,25360976.0,251474.0,10251474.0,-34748526.0,0.678478615641998,-0.5780870718243515,-1.2755981273984496,10251474.0,-34748526.0,,,,,,,,,False,False,
2018-09-17,25360976.0,251474.0,10251474.0,-34748526.0,0.678478615641998,-0.5780870718243515,-1.2949738297150397,10251474.0,-34748526.0,,,,,,,,,False,False,
2018-09-18,25361672.0,251688.0,10252170.0,-34747830.0,0.6785246793706372,-0.5780754929561719,-1.3149376981608085,10252170.0,-34747830.0,,,,,,,,,False,False,
2018-09-19,26661662.0,1300914.0,11552160.0,-33447840.0,0.7645625911429774,-0.5564484630067306,-1.263488982379027,11552160.0,-33447840.0,,,,,,,,,False,False,
2018-09-20,26662137.0,1301539.0,11552635.0,-33447365.0,0.7645940283141033,-0.556440560761924,-1.2615619196126802,11552635.0,-33447365.0,,,,,,,,,False,False,
2018-09-21,33195123.0,7834147.0,18085621.0,-26914379.0,1.1969700258817264,-0.44775581404750286,-0.896791122681812,18085621.0,-26914379.0,,,,,,,,,False,False,
2018-09-22,36765393.0,11404417.0,21655891.0,-23344109.0,1.4332630552615169,-0.3883597139101236,-0.699002307330155,21655891.0,-23344109.0,,,,,,,,,False,False,
2018-09-23,37265494.0,11904518.0,22155992.0,-22844008.0,1.4663614988766671,-0.3800398812154524,-0.6734596615435425,22155992.0,-22844008.0,,,,,,,,,False,False,
2018-09-24,37265494.0,11904518.0,22155992.0,-22844008.0,1.4663614988766671,-0.3800398812154524,-0.6760053144188148,22155992.0,-22844008.0,,,,,,,,,False,False,
2018-09-25,38275898.0,12914226.0,23166396.0,-21833604.0,1.5332335903592322,-0.36323049224397164,-0.6219103911070084,23166396.0,-21833604.0,,,,,,,,,False,False,
2018-09-26,38275899.0,11614237.0,23166397.0,-21833603.0,1.5332336565427505,-0.36323047560766686,-0.6247160934590084,23166397.0,-21833603.0,,,,,,,,,False,False,
2018-09-27,40385514.0,13723377.0,25276012.0,-19723988.0,1.672855399205083,-0.3281342773393797,-0.5088087737743389,25276012.0,-19723988.0,,,,,,,,,False,False,
2018-09-28,42363295.0,9168172.0,27253793.0,-17746207.0,1.8037519039343586,-0.2952313096854471,-0.40047579653569904,27253793.0,-17746207.0,,,,,,,,,False,False,
2018-09-29,43300322.0,6534929.0,28190820.0,-16809180.0,1.8657676474049243,-0.27964264285536755,-0.351071072136461,28190820.0,-16809180.0,,,,,,,,,False,False,
2018-09-30,43300572.0,6035078.0,28191070.0,-16808930.0,1.865784193284464,-0.27963848377915357,-0.35480257922008024,28191070.0,-16808930.0,,,,,,,,,False,False,
2018-10-01,43300861.0,6035367.0,28191359.0,-16808641.0,1.8658033203212123,-0.27963367588705024,-0.3585531536951903,28191359.0,-16808641.0,,,,,,,,,False,False,
2018-10-02,45305813.0,7029915.0,30196311.0,-14803689.0,1.9984980974224036,-0.2462786831938817,-0.248152324858435,30196311.0,-14803689.0,,,,,,,,,False,False,
2018-10-03,45305768.0,7029869.0,30196266.0,-14803734.0,1.9984951191640863,-0.24627943182760026,-0.252203074741696,30196266.0,-14803734.0,,,,,,,,,False,False,
2018-10-04,56724316.0,16338802.0,41614814.0,-3385186.0,2.754214798078719,-0.056316986289455584,0.3973830139854912,41614814.0,-3385186.0,,,,,,,,,False,False,
2018-10-05,57889570.0,15526275.0,42780068.0,-2219932.0,2.8313354073483032,-0.03693146551106008,0.45899909441981657,42780068.0,-2219932.0,,,,,,,,,False,False,
2018-10-06,61070154.0,17769832.0,35960652.0,960652.0,1.432153134697773,0.015981699532297,0.6362462220696652,35960652.0,960652.0,,,,,,,,,False,False,
