date,walcl_billion,rrp_billion,tga_billion,usd_liquidity_proxy_no_tga,net_liquidity,net_liquidity_change_7d,net_liquidity_change_30d,net_liquidity_change_90d,net_liquidity_pct_change_30d,net_liquidity_pct_change_90d,net_liquidity_zscore_252d,net_liquidity_slope_30d,net_liquidity_slope_90d,tga_billion_change_7d,tga_billion_change_30d,tga_billion_change_90d,tga_billion_pct_change_30d,tga_billion_pct_change_90d,tga_billion_zscore_252d,tga_billion_slope_30d,tga_billion_slope_90d
2021-04-05,7688.988,3.45,1016.158,7685.5380000000005,6669.38,9.125,481.1210000000001,906.2910000000011,0.07774739227947647,0.15725785251624624,2.5555531525797868,481.1210000000001,906.2910000000011,-2.855000000000018,-352.1070000000001,-584.099,-0.25733830800320123,-0.3650032463535545,-3.021983895853784,-352.1070000000001,-584.099
2021-04-06,7688.988,18.951,994.366,7670.037,6675.671,64.28999999999996,487.41200000000026,948.2619999999997,0.07876399484895513,0.16556561614510157,2.533852941834626,487.41200000000026,948.2619999999997,-9.149999999999977,-373.8990000000001,-613.03,-0.2732650473409757,-0.3813808171726195,-3.0774549988138142,-373.8990000000001,-613.03
2021-04-07,7708.882,35.035,954.968,7673.847,6718.879,286.14899999999943,535.3309999999992,960.8270000000002,0.08657343648015647,0.16686667643849007,2.606865377177078,535.3309999999992,960.8270000000002,-166.98300000000006,-418.98300000000006,-621.7880000000001,-0.304947556353902,-0.3943463668443311,-3.218855199958352,-418.98300000000006,-621.7880000000001
2021-04-08,7708.882,27.64,924.88,7681.241999999999,6756.361999999999,122.76499999999851,548.0119999999988,1014.4929999999986,0.08827015229489299,0.1766834109242128,2.6608081960009042,548.0119999999988,1014.4929999999986,-120.93600000000004,-424.294,-668.0600000000001,-0.3144842696346061,-0.4193880497696084,-3.298802267347233,-424.294,-668.0600000000001
2021-04-09,7708.882,31.265,923.929,7677.616999999999,6753.687999999999,94.07899999999881,484.15999999999985,1011.8189999999986,0.07722431417484699,0.17621770890279786,2.6118520998944206,484.15999999999985,1011.8189999999986,-95.875,-386.34399999999994,-669.0110000000001,-0.29485763653833974,-0.4199850590731603,-3.225626955430088,-386.34399999999994,-669.0110000000001
2021-04-10,7708.882,31.265,923.929,7677.616999999999,6753.687999999999,94.07899999999881,453.0519999999997,1011.8189999999986,0.07190575681566114,0.17621770890279786,2.57152017336236,453.0519999999997,1011.8189999999986,-95.875,-344.28499999999997,-669.0110000000001,-0.2714723224944686,-0.4199850590731603,-3.152184043323921,-344.28499999999997,-669.0110000000001
2021-04-11,7708.882,31.265,923.929,7677.616999999999,6753.687999999999,94.07899999999881,450.5659999999998,1020.8189999999986,0.07148298890613258,0.17806424671486454,2.532780978279697,450.5659999999998,1020.8189999999986,-95.875,-346.05000000000007,-678.0110000000001,-0.2724848206151441,-0.4232436920234216,-3.0830448891531845,-346.05000000000007,-678.0110000000001
2021-04-12,7708.882,30.221,932.525,7678.661,6746.136,76.75600000000031,443.01400000000103,1003.8829999999998,0.07028485249055971,0.17482388881158673,2.4767983514445153,443.01400000000103,1003.8829999999998,-83.63300000000004,-337.45400000000006,-660.0310000000001,-0.26571620475614166,-0.4144475924237515,-2.9760776974323795,-337.45400000000006,-660.0310000000001
2021-04-13,7708.882,37.543,924.784,7671.339,6746.555,70.88400000000001,443.4330000000009,988.4620000000004,0.07035132748501471,0.1716648202799087,2.441374963023189,443.4330000000009,988.4620000000004,-69.582,-345.19500000000005,-651.091,-0.27181158113638104,-0.4131615769017213,-2.9508003556499465,-345.19500000000005,-651.091
2021-04-14,7793.104,50.856,921.685,7742.2480000000005,6820.563,101.6840000000002,619.817,1061.5700000000006,0.09995845661151104,0.184332573420388,2.5822784187753762,619.817,1061.5700000000006,-33.283000000000015,-457.4670000000001,-652.69,-0.3317016543499194,-0.4145708614529575,-2.9048186989323734,-457.4670000000001,-652.69
2021-04-15,7793.104,28.626,1010.328,7764.478,6754.15,-2.2119999999995343,536.2249999999995,1051.0789999999997,0.08623857637395105,0.18430052860993662,2.3851165894586477,536.2249999999995,1051.0789999999997,85.44799999999998,-350.9459999999999,-620.569,-0.25780702488991925,-0.38050778191387924,-2.439743369036239,-350.9459999999999,-620.569
2021-04-16,7793.104,39.94,1015.48,7753.164000000001,6737.684,-16.003999999998996,133.6790000000001,1034.6130000000003,0.020242110658607926,0.18141331223125223,2.3128641998369894,133.6790000000001,1034.6130000000003,91.55100000000004,-74.02099999999996,-615.4169999999999,-0.06794027724618878,-0.3773487841353561,-2.378006841939593,-74.02099999999996,-615.4169999999999
2021-04-17,7793.104,39.94,1015.48,7753.164000000001,6737.684,-16.003999999998996,134.03699999999935,1034.6130000000003,0.02029742050112593,0.18141331223125223,2.2816344190799867,134.03699999999935,1034.6130000000003,91.55100000000004,-47.80899999999997,-615.4169999999999,-0.044963316652387064,-0.3773487841353561,-2.3420928717721856,-47.80899999999997,-615.4169999999999
2021-04-18,7793.104,39.94,1015.48,7753.164000000001,6737.684,-16.003999999998996,121.9989999999998,1034.6130000000003,0.018440871958081306,0.18141331223125223,2.2514248782773016,121.9989999999998,1034.6130000000003,91.55100000000004,-43.43299999999999,-615.4169999999999,-0.041016589653729785,-0.3773487841353561,-2.30745143287725,-43.43299999999999,-615.4169999999999
2021-04-19,7793.104,53.798,1032.722,7739.3060000000005,6706.584000000001,-39.55199999999968,90.89900000000034,1024.6680000000006,0.013739922623280831,0.18033846329301606,2.1505643594826025,90.89900000000034,1024.6680000000006,100.197,-26.19100000000003,-619.326,-0.024733854433744873,-0.3748837806165438,-2.197121589465896,-26.19100000000003,-619.326
2021-04-20,7793.104,67.747,1018.382,7725.357,6706.975,-39.57999999999993,91.28999999999996,932.1700000000001,0.013799024590801956,0.1614201691658852,2.1248395674536424,91.28999999999996,932.1700000000001,93.59799999999996,-40.53100000000006,-619.949,-0.03827604345210611,-0.37840277697241886,-2.230442391086947,-40.53100000000006,-619.949
2021-04-21,7820.948,81.329,1003.443,7739.619000000001,6736.176,-84.38699999999972,119.68199999999979,962.1630000000005,0.01808843172834429,0.1666367914308473,2.1649805021020887,119.68199999999979,962.1630000000005,81.75800000000004,-51.327,-636.2850000000001,-0.048661793566369904,-0.3880430168906063,-2.264570714707125,-51.327,-636.2850000000001
2021-04-22,7820.948,102.644,976.597,7718.304,6741.707,-12.442999999999302,168.98300000000017,962.9310000000005,0.025709736176355413,0.1666323456732015,2.1501547180560254,168.98300000000017,962.9310000000005,-33.730999999999995,-124.6590000000001,-659.569,-0.11319711311448033,-0.4031186322170244,-2.3484297022995095,-124.6590000000001,-659.569
2021-04-23,7820.948,73.794,974.621,7747.154,6772.533,34.84900000000016,106.72100000000046,993.7570000000005,0.01601020250796159,0.17196669329283587,2.192354409229621,106.72100000000046,993.7570000000005,-40.85900000000004,-57.28699999999992,-661.545,-0.055515607980556325,-0.4043263336360736,-2.321674031254789,-57.28699999999992,-661.545
2021-04-24,7820.948,73.794,974.621,7747.154,6772.533,34.84900000000016,57.039999999999964,993.7570000000005,0.008493791892866254,0.17196669329283587,2.164231142072748,57.039999999999964,993.7570000000005,-40.85900000000004,-19.408000000000015,-661.545,-0.01952458127479184,-0.4043263336360736,-2.2873997359279525,-19.408000000000015,-661.545
2021-04-25,7820.948,73.794,974.621,7747.154,6772.533,34.84900000000016,78.22199999999975,1001.183,0.011684847029066914,0.1734746636402229,2.136953229181932,78.22199999999975,1001.183,-40.85900000000004,-39.24000000000001,-666.7710000000001,-0.03870353036560237,-0.40622288886506086,-2.254297315680679,-39.24000000000001,-666.7710000000001
2021-04-26,7820.948,100.916,982.206,7720.032,6737.826,31.24199999999928,43.51499999999942,956.2980000000007,0.006500295549459745,0.16540575432653815,2.0344059520585476,43.51499999999942,956.2980000000007,-50.51599999999996,-31.654999999999973,-649.5769999999999,-0.031222228688153497,-0.39807805327056345,-2.190900765084646,-31.654999999999973,-649.5769999999999
2021-04-27,7820.948,142.172,958.871,7678.776000000001,6719.905000000001,12.930000000000291,25.59400000000005,929.5079999999998,0.0038232463355825086,0.16052578087478286,1.9716033862968763,25.59400000000005,929.5079999999998,-59.51099999999997,-54.99000000000001,-654.506,-0.05423820425087855,-0.4056745571555811,-2.257483648219786,-54.99000000000001,-654.506
2021-04-28,7780.962,166.732,932.287,7614.2300000000005,6681.943,-54.233000000000175,21.688000000000102,873.6449999999995,0.0032563317770866185,0.15041325358995006,1.8659137211395052,21.688000000000102,873.6449999999995,-71.15599999999995,-86.726,-661.6859999999999,-0.08510784455154152,-0.41511744552762186,-2.333992409268001,-86.726,-661.6859999999999
2021-04-29,7780.962,173.469,903.015,7607.493,6704.478,-37.22900000000027,93.09699999999975,918.0039999999999,0.01408132431030662,0.1586465263647603,1.8947749251990742,93.09699999999975,918.0039999999999,-73.582,-100.50099999999998,-708.3370000000001,-0.10014887655005,-0.43959172173429517,-2.4173804943940786,-100.50099999999998,-708.3370000000001
2021-04-30,7780.962,183.234,970.716,7597.728,6627.012,-145.52100000000064,194.28199999999924,840.5379999999996,0.03020210703698112,0.14525909906447332,1.7056651226135215,194.28199999999924,840.5379999999996,-3.9049999999999727,-151.235,-640.6360000000001,-0.13479643941669472,-0.3975766933606065,-2.1087374419593825,-151.235,-640.6360000000001
2021-05-01,7780.962,183.234,970.716,7597.728,6627.012,-145.52100000000064,-6.585000000000946,840.5379999999996,-0.0009926741102905812,0.14525909906447332,1.6886992246162909,-6.585000000000946,840.5379999999996,-3.9049999999999727,-75.10000000000002,-640.6360000000001,-0.07180995509726373,-0.3975766933606065,-2.0811998274130183,-75.10000000000002,-640.6360000000001
2021-05-02,7780.962,183.234,970.716,7597.728,6627.012,-145.52100000000064,-32.59700000000066,886.6939999999995,-0.004894731807828512,0.1544677489992714,1.6720717722555956,-32.59700000000066,886.6939999999995,-3.9049999999999727,-49.087999999999965,-693.88,-0.04813473961663217,-0.4168458893329072,-2.0544594329709005,-49.087999999999965,-693.88
2021-05-03,7780.962,129.724,968.663,7651.238,6682.575000000001,-55.250999999999294,22.96600000000035,932.5790000000006,0.0034485508083133,0.1621877650001844,1.7753471171904438,22.96600000000035,932.5790000000006,-13.543000000000006,-51.14099999999996,-686.2560000000001,-0.05014787155178835,-0.4146764886982385,-2.0365599381248143,-51.14099999999996,-686.2560000000001
2021-05-04,7780.962,147.806,945.86,7633.156000000001,6687.296000000001,-32.60899999999947,27.687000000000808,906.6050000000014,0.004157451285803804,0.15683332667323024,1.7672537408369366,27.687000000000808,906.6050000000014,-13.010999999999967,-73.94399999999996,-683.869,-0.07250805056657939,-0.419621299001245,-2.0999344356932,-73.94399999999996,-683.869
2021-05-05,7810.486,162.8,946.134,7647.686,6701.552,19.60899999999947,32.17199999999957,912.4169999999995,0.004823836698463646,0.15760852009842563,1.7796221000090102,32.17199999999957,912.4169999999995,13.84699999999998,-70.024,-674.829,-0.06891054343911085,-0.41631363578317326,-2.0715756531961063,-70.024,-674.829
2021-05-06,7810.486,154.921,909.277,7655.565,6746.288,41.80999999999949,70.61699999999928,949.6580000000004,0.010578262469794986,0.16382932842013376,1.8562312532394416,70.61699999999928,949.6580000000004,6.262000000000057,-85.08899999999994,-704.681,-0.08557110762033293,-0.4366166901493099,-2.1861057471052523,-85.08899999999994,-704.681
2021-05-07,7810.486,161.856,906.936,7648.63,6741.694,114.6820000000007,22.81500000000051,945.0640000000012,0.003395655733642533,0.1630367989676762,1.826819911688673,22.81500000000051,945.0640000000012,-63.77999999999997,-48.031999999999925,-707.022,-0.050296973301723114,-0.4380671615990007,-2.1651407702943732,-48.031999999999925,-707.022
2021-05-08,7810.486,161.856,906.936,7648.63,6741.694,114.6820000000007,-14.667999999998756,945.0640000000012,-0.002170990837968567,0.1630367989676762,1.8077607121982784,-14.667999999998756,945.0640000000012,-63.77999999999997,-17.94399999999996,-707.022,-0.019401435861949645,-0.4380671615990007,-2.1359586829267703,-17.94399999999996,-707.022
2021-05-09,7810.486,161.856,906.936,7648.63,6741.694,114.6820000000007,-11.993999999998778,950.4550000000008,-0.0017759185795965804,0.16411945699357267,1.789126429892522,-11.993999999998778,950.4550000000008,-63.77999999999997,-16.992999999999938,-712.4209999999999,-0.018392105886924193,-0.439940667808272,-2.1076602314313866,-16.992999999999938,-712.4209999999999
2021-05-10,7810.486,175.548,911.337,7634.938,6723.601,41.02599999999893,-30.086999999999534,916.4070000000002,-0.0044548993083481925,0.1578054736934913,1.7339352304662445,-30.086999999999534,916.4070000000002,-57.32600000000002,-12.591999999999985,-692.066,-0.013628752858715343,-0.4316232413186205,-2.0647030785253837,-12.591999999999985,-692.066
2021-05-11,7810.486,181.753,885.779,7628.733,6742.954000000001,55.65799999999945,-10.73399999999856,877.473,-0.0015893538463722656,0.1495994957617286,1.7574619381613805,-10.73399999999856,877.473,-60.08100000000002,-38.14999999999998,-690.9649999999999,-0.04129105158513258,-0.4382226918256863,-2.132617121501759,-38.14999999999998,-690.9649999999999
2021-05-12,7830.663,209.257,864.253,7621.406,6757.153,55.60100000000057,11.016999999999825,879.8980000000001,0.0016330829974373628,0.14971240825861742,1.7694610912944821,11.016999999999825,879.8980000000001,-81.88099999999997,-68.27199999999993,-700.609,-0.07321197823114656,-0.44771296127070626,-2.1830277984764876,-68.27199999999993,-700.609
2021-05-13,7830.663,235.217,836.852,7595.446,6758.594,12.306000000000495,12.03899999999976,876.433,0.0017844662942789746,0.1489984718201356,1.7545500153948281,12.03899999999976,876.433,-72.42500000000007,-87.93200000000002,-723.2110000000001,-0.09508382497967094,-0.4635780734495979,-2.2521281436188354,-87.93200000000002,-723.2110000000001
2021-05-14,7830.663,241.185,843.078,7589.477999999999,6746.399999999999,4.705999999998312,-74.16300000000138,864.2389999999987,-0.010873442558920976,0.1469254241765907,1.7117732534397743,-74.16300000000138,864.2389999999987,-63.85800000000006,-78.60699999999997,-716.9850000000001,-0.08528618779734942,-0.459587208978099,-2.1980538459027885,-78.60699999999997,-716.9850000000001
2021-05-15,7830.663,241.185,843.078,7589.477999999999,6746.399999999999,4.705999999998312,-7.7500000000009095,864.2389999999987,-0.0011474426833874007,0.1469254241765907,1.6949915944717973,-7.7500000000009095,864.2389999999987,-63.85800000000006,-167.25,-716.9850000000001,-0.16554029978383256,-0.459587208978099,-2.167929151578102,-167.25,-716.9850000000001
2021-05-16,7830.663,241.185,843.078,7589.477999999999,6746.399999999999,4.705999999998312,8.71599999999853,864.2389999999987,0.001293619587976913,0.1469254241765907,1.6785467623493027,8.71599999999853,864.2389999999987,-63.85800000000006,-172.40200000000004,-716.9850000000001,-0.1697739000275732,-0.459587208978099,-2.1387394083882727,-172.40200000000004,-716.9850000000001
2021-05-17,7830.663,208.96,939.902,7621.7029999999995,6681.8009999999995,-41.80000000000018,-55.88300000000072,834.8589999999995,-0.008294096309651944,0.14278557919678336,1.5301291394043224,-55.88300000000072,834.8589999999995,28.565000000000055,-75.57799999999997,-655.377,-0.07442588726513566,-0.4108228090509559,-1.7714294911245154,-75.57799999999997,-655.377
2021-05-18,7830.663,243.47,896.013,7587.192999999999,6691.179999999999,-51.77400000000125,-46.504000000000815,702.7209999999995,-0.0069020749563204475,0.11734588146967351,1.5354957689061277,-46.504000000000815,702.7209999999995,10.234000000000037,-119.46699999999998,-672.88,-0.1176458423602631,-0.42888839455590666,-1.9056150039518898,-119.46699999999998,-672.88
2021-05-19,7922.883,293.998,860.833,7628.885,6768.052000000001,10.899000000000342,61.46799999999985,778.3520000000008,0.009165321719671216,0.1299484114396381,1.6781945242624627,61.46799999999985,778.3520000000008,-3.4200000000000728,-171.889,-706.869,-0.166442663175569,-0.45089500428015017,-2.0051490693940797,-171.889,-706.869
2021-05-20,7922.883,351.121,832.974,7571.762,6738.788,-19.806000000000495,31.812999999999192,738.6419999999998,0.004743270997729754,0.12310400446922465,1.6025149097986768,31.812999999999192,738.6419999999998,-3.877999999999929,-185.4079999999999,-724.2799999999999,-0.1820613482956297,-0.46510074785487787,-2.075896646796843,-185.4079999999999,-724.2799999999999
2021-05-21,7922.883,369.046,816.93,7553.8369999999995,6736.906999999999,-9.492999999999483,0.7309999999988577,736.7609999999995,0.0001085185422706747,0.12279051209753877,1.5837663671375632,0.7309999999988577,736.7609999999995,-26.148000000000025,-186.51300000000003,-740.324,-0.18587303912628828,-0.47540349872275167,-2.103723788904863,-186.51300000000003,-740.324
