date,btc_price,btc_market_cap,btc_volume,btc_return_7d,btc_return_30d,btc_return_90d,btc_return_180d,btc_forward_return_30d,btc_forward_return_90d,btc_forward_return_180d,stablecoin_to_btc_mcap,btc_to_stablecoin_ratio,stablecoin_supply_growth_30d,stablecoin_supply_growth_90d,net_liquidity_growth_30d,net_liquidity_growth_90d,liquidity_transmission_gap_30d,liquidity_transmission_gap_90d,stablecoin_btc_growth_gap_30d,stablecoin_btc_growth_gap_90d,net_liquidity_btc_growth_gap_30d,net_liquidity_btc_growth_gap_90d,stablecoin_to_btc_mcap_zscore_252d,btc_to_stablecoin_ratio_zscore_252d,liquidity_transmission_gap_30d_zscore_252d,liquidity_transmission_gap_90d_zscore_252d,transmission_phase
2026-01-15,97007.78078881276,1938292963237.8118,68433627980.993996,0.06301561034533876,0.12259439092041013,-0.10241749517052634,-0.17782314744236982,-0.29037779912760764,-0.235307647808349,,0.15942689234284055,6.272467494690568,-0.0005467368005518392,0.008577050401118669,0.015617011313374007,0.00911822997141365,0.016163748113925847,0.0005411795702949806,-0.12314112772096197,0.11099454557164501,-0.10697737960703613,0.11153572514193999,1.060556829770326,-1.1345750586241425,1.3859485395986406,1.827451320643614,crypto_liquidity_accumulating
2026-01-16,95584.82797878512,1909227332523.1567,59629891835.2242,0.05057303136551461,0.08839412200302865,-0.10201442596834864,-0.18928321204334053,-0.27011851291161637,-0.2170984875556483,,0.16241406176141626,6.157102341723246,0.003336840145799158,0.011659010702625316,0.004778997949546282,0.004447543933409959,0.0014421578037471239,-0.007211466769215358,-0.0850572818572295,0.11367343667097396,-0.08361512405348237,0.1064619699017586,1.187409158786259,-1.229586248825686,0.9969631767053974,1.708029070053407,crypto_liquidity_accumulating
2026-01-17,95516.07771987123,1907673016263.0132,37208122951.606445,0.05536918288299497,0.10981393551434837,-0.10862597791848205,-0.18541202472262375,-0.2805757416422038,-0.213229910439375,,0.16289007450381515,6.139109476413054,0.00520331087805137,0.01375572780846901,0.001669550957251742,0.004447543933409959,-0.0035337599207996284,-0.00930818387505905,-0.104610624636297,0.12238170572695106,-0.10814438455709663,0.11307352185189201,1.1986385062489704,-1.2350410121829818,0.8611394993113608,1.6695977737422536,crypto_liquidity_accumulating
2026-01-18,95099.53192554631,1899912876486.1714,17839431205.011776,0.05149722324349382,0.11292174751115613,-0.12448408819913026,-0.19052151265192774,-0.27541406207961283,-0.18897136729373643,,0.16359773107272918,6.1125542111304645,0.007867046001550193,0.01302572105524158,-0.00030853961706434063,0.004834497232869106,-0.008175585618614534,-0.008191223822372473,-0.10505470150960594,0.13750980925437184,-0.11323028712822047,0.12931858543199937,1.2198312556438564,-1.2478143347926565,0.7344102612810489,1.676659639893715,crypto_liquidity_accumulating
2026-01-19,93752.70577188236,1874976961280.7039,23132534225.645782,0.032298615508881356,0.06411574891410021,-0.1523920388250405,-0.21843954916858443,-0.2801332521869402,-0.19225310678628416,,0.1658046190149736,6.031195065257448,0.006571918787543041,0.013429354182900255,-0.00030853961706434063,0.00879691440439112,-0.006880458404607381,-0.004632439778509134,-0.05754383012655717,0.16582139300794074,-0.06442428853116455,0.1611889532294316,1.3061702650812512,-1.307646926262465,0.7615628330966505,1.7164596415333049,crypto_liquidity_accumulating
2026-01-20,92558.46334372147,1849232162887.1968,43338958368.50777,0.015619626330288572,0.04765838445163295,-0.14681732404180248,-0.21976565811724957,-0.282006730002874,-0.20206048861672,,0.16809091375129906,5.949161544088946,0.0033938093211443032,0.009091296227064616,-0.0062460459064248575,-0.00037479398653716967,-0.00963985522756916,-0.009466090213601785,-0.04426457513048865,0.1559086202688671,-0.05390443035805781,0.1464425300552653,1.394576066853595,-1.3670992992096485,0.6834443513219051,1.6394474989990637,neutral
2026-01-21,88312.84053255555,1764030499464.2656,60578606228.98298,-0.0729327052972969,-0.002986989798156925,-0.17938922483885555,-0.2538273669048944,-0.24225419801770065,-0.14084355303281915,,0.17510053702972106,5.7110047573998175,0.0005881610080444855,0.004774700500533191,0.004711531524873802,0.012849377938625617,0.004123370516829317,0.008074677438092426,0.0035751508062014103,0.18416392533938875,0.007698521323030727,0.19223860277748117,1.6855662682636505,-1.5591815933570081,1.0346915500306162,1.869443816192286,crypto_liquidity_accumulating
2026-01-22,89354.34377512129,1785123532735.0352,62357735672.95213,-0.07889508399695377,0.009754917388461237,-0.18804591667898884,-0.23980152073485783,-0.23931740573918725,-0.14553396283744868,,0.17282976032829758,5.786040541284423,-0.0010085241867978656,0.003474690494375654,-0.00566783124646697,0.008763946729291705,-0.004659307059669104,0.005289256234916051,-0.010763441575259103,0.1915206071733645,-0.015422748634928207,0.19680986340828055,1.5708741325018842,-1.480479146928615,0.8021622189111506,1.8204582257311703,crypto_liquidity_accumulating
2026-01-23,89443.39744146909,1787014846080.977,39301750755.698135,-0.06425110205438789,0.023304474575851053,-0.19418768733232405,-0.24174513003002351,-0.23998963605475154,-0.12576237502585363,,0.17239186573441606,5.8007377305178816,-0.0017070369055997014,4.5021327662375654e-05,-0.015892940663295607,0.006822091828247334,-0.014185903757695906,0.0067770705005849585,-0.025011511481450754,0.19423270865998643,-0.03919741523914666,0.2010097791605714,1.537114741685806,-1.4544940489077272,0.5515080783326208,1.8292160727338853,crypto_liquidity_accumulating
2026-01-24,89412.39849953113,1786292506432.339,43393369570.58639,-0.06390211329909212,0.020193255779624053,-0.1989594097913263,-0.2512710468876358,-0.2441191789555226,-0.12472295460387073,,0.17272077540996303,5.789691469520331,0.0012885492277063815,0.0021975836327563503,-0.015892940663295607,0.006822091828247334,-0.01718148989100199,0.004624508195490984,-0.01890470655191767,0.20115699342408266,-0.03608619644291966,0.20578150161957365,1.5367651331810959,-1.4507605173196996,0.4709436783151156,1.7884976619659771,crypto_liquidity_accumulating
2026-01-25,89170.87364531498,1781979789713.3386,16537403154.850498,-0.062341613677687646,0.022252640904474985,-0.2210518878746629,-0.24433577601781675,-0.2757999270306878,-0.13150121254879488,,0.17317563407026224,5.77448441502037,0.0012618889068880534,0.0028388477474428075,-0.007682236828779998,0.012287213207961445,-0.008944125735668051,0.009448365460518637,-0.02099075199758693,0.2238907356221057,-0.029934877733254983,0.23333910108262435,1.5417278468643956,-1.4505606929067736,0.6821611513463873,1.8418876487496276,crypto_liquidity_accumulating
2026-01-26,86548.32213469829,1731460015137.4014,39912523619.12114,-0.0768445409427827,-0.00867792364657649,-0.24201958300099558,-0.265626710684004,-0.2596724072182317,-0.10316987915808395,,0.1782003494418062,5.611661274135513,0.0014452897547692078,0.0039034428494844065,-0.015309995900199547,0.008737197213884773,-0.016755285654968755,0.004833754364400367,0.010123213401345699,0.24592302585047998,-0.006632072253623056,0.25075678021488035,1.7404840412407183,-1.5749983484314862,0.4754029799903204,1.7665233379828846,crypto_liquidity_accumulating
2026-01-27,88307.8612070438,1764540020523.9114,50644433646.50017,-0.045923430263668075,0.0057040780114829825,-0.21817097267851815,-0.25056918958033214,-0.2305623652627642,-0.10942101273045601,,0.17457157049492136,5.728309581937867,0.00011523162254878372,0.0016401982045484154,-0.020713595762468562,0.004442955181277908,-0.020828827385017346,0.0028027569767294924,-0.005588846388934199,0.21981117088306656,-0.026417673773951544,0.22261392785979606,1.5693856399982047,-1.462195413799409,0.3674576709475707,1.7281181158920393,crypto_liquidity_accumulating
2026-01-28,89204.22239644526,1782508769730.2656,43778458930.62677,0.010093457061446376,0.015728403130354174,-0.18939643518871685,-0.22900414420168813,-0.24365620157057644,-0.13276191381865754,,0.17249657221575873,5.797216647002121,-0.0015660200003261293,0.0015724321386618723,-0.013643429690737396,0.011949197052181892,-0.012077409690411267,0.01037676491352002,-0.017294423130680303,0.19096886732737872,-0.02937183282109157,0.20134563224089874,1.4671527660004808,-1.3914505751435775,0.5928265233380287,1.8164851461588958,crypto_liquidity_accumulating
2026-01-29,89162.09701574955,1781310220302.3276,45893249753.273575,-0.0021515099462380283,0.023010709620956415,-0.17626139487165748,-0.21258967689262964,-0.26107625137264934,-0.1437479852392919,,0.17250009555149157,5.797098238136908,-0.002028431560328614,0.0017003469458964915,-0.021867849020065333,0.0013810184663527458,-0.01983941745973672,-0.00031932847954374566,-0.02503914118128503,0.17796174181755398,-0.04487855864102175,0.17764241333801023,1.454454158425626,-1.3800738301903306,0.38929815494538483,1.6619968506368055,crypto_liquidity_accumulating
2026-01-30,84570.40906135936,1689639802554.1016,70962598615.0189,-0.05448125316682617,-0.043479450877674575,-0.22818842102955617,-0.24862971477461804,-0.20766075154201613,-0.10400237667013934,,0.18097691861707244,5.525566506720626,-0.006129117009742502,-0.0024632062120227838,0.004048555823159328,0.01351244378580918,0.01017767283290183,0.015975649997831964,0.03735033386793207,0.22572521481753338,0.0475280067008339,0.24170086481536535,1.797672511263896,-1.5967146153482987,1.1626622168235397,1.8639103275774047,macro_liquidity_not_transmitted
2026-01-31,84141.77856967277,1680807873673.8472,79515463845.849,-0.05894730505284462,-0.038601404829612385,-0.23517302448968092,-0.2632010983554116,-0.2190146190611043,-0.09335673186013815,,0.1814699146710369,5.510555299553479,-0.005737702238552855,-0.005364278395385558,0.004048555823159328,0.01351244378580918,0.009786258061712183,0.01887672218119474,0.03286370259105953,0.22980874609429536,0.04264996065277171,0.2486854682754901,1.799278654765578,-1.5943101980880239,1.1448450940984687,1.8862382285046935,macro_liquidity_not_transmitted
2026-02-01,78725.85853884545,1573735495563.3943,78488542272.81866,-0.11713482978775669,-0.11272482979505094,-0.2885159544706949,-0.31625189426359823,-0.1252678827858582,-0.007034338242154381,,0.19364684496672707,5.164039724849753,-0.0055881231680142696,-0.006136437460918298,-0.02887945105929579,0.008231048980319677,-0.02329132789128152,0.014367486441237975,0.10713670662703667,0.2823795170097766,0.08384537873575515,0.29674700345101457,2.282162914857253,-1.8670658174930592,0.2881332703433955,1.8125153588073963,macro_liquidity_not_transmitted
2026-02-02,76937.06406636834,1537520318473.685,58330740751.53287,-0.11105077292395793,-0.14444292915892132,-0.27772926072921866,-0.325872482078428,-0.11198043910944133,0.022333598348234895,,0.19828601981055244,5.043219894954903,-0.0077392628078619685,-0.005181629979290725,-0.029823120131430403,0.008649904173135381,-0.022083857323568434,0.013831534152426106,0.13670366635105935,0.27254763074992794,0.11461980902749092,0.28637916490235404,2.4389286233042116,-1.9468899101099328,0.3180690249122601,1.7900951328603034,macro_liquidity_not_transmitted
2026-02-03,78767.65815345927,1573216672021.9187,84675130404.55545,-0.10803345164499989,-0.13054082258137323,-0.22499684375477202,-0.31519541852095634,-0.0774161392021766,-0.00260395752164011,,0.19389266487238838,5.157492681108675,-0.007260561769056317,-0.0009000672064237714,-0.03004161266279526,0.010801254286374684,-0.02278105089373894,0.011701321492798455,0.12328026081231691,0.22409677654834825,0.10049920991857797,0.2357980980411467,2.225980305471208,-1.8319873393835542,0.2992875059163856,1.7472737827360298,macro_liquidity_not_transmitted
2026-02-04,75638.95670207398,1512165605443.8088,73734215653.24066,-0.152069771250109,-0.172197717102213,-0.2718478785107812,-0.35606402741742704,-0.06298301878272594,,,0.20210980162275408,4.947805559012618,-0.005835170187788341,0.000879318590218281,-0.023540430075341234,0.015572113587010161,-0.017705259887552893,0.01469279499679188,0.16636254691442465,0.27272719710099946,0.14865728702687175,0.28741999209779134,2.523713259663878,-1.9843461718407718,0.4308510181153023,1.7703243874776349,crypto_liquidity_accumulating
2026-02-05,73172.29203248928,1463518712915.32,74109194166.40112,-0.1793341062899837,-0.22096467225104832,-0.2778288068713175,-0.3729255610943625,-0.0686599871792073,,,0.20898822600069966,4.7849585554960985,-0.006997959728768932,0.0024346427018098193,-0.030088474454919023,0.012739886347960416,-0.02309051472615009,0.010305243646150597,0.2139667125222794,0.2802634495731273,0.1908761977961293,0.2905686932192779,2.7525549088972214,-2.0935636283307137,0.2943947718995374,1.7016054940308303,crypto_liquidity_accumulating
2026-02-06,62853.69038445987,1262033077144.5305,142403234254.4544,-0.2567886204871387,-0.32896557239724344,-0.392107632884813,-0.4605300394335856,0.07028227565060718,,,0.2416096423557368,4.138907662168707,-0.009078307380347983,-0.0020019106003914544,-0.015198993198280775,0.014149278438597257,-0.006120685817932792,0.01615118903898871,0.31988726501689546,0.39010572228442153,0.31376657919896267,0.40625691132341024,3.9269097457669493,-2.582608024945944,0.7382780370990287,1.7614534546774472,macro_liquidity_not_transmitted
2026-02-07,70523.95417035831,1410203662656.3728,128662818793.56021,-0.1618437906923771,-0.22719534890117088,-0.3105498131328318,-0.40868808288180836,-0.06363506413566777,,,0.21647707613236244,4.619426767333837,-0.006936568329808601,0.0007951784023598751,-0.017129076164304258,0.014149278438597257,-0.010192507834495657,0.013354100036237382,0.22025878057136228,0.3113449915351917,0.21006627273686662,0.32469909157142907,2.8844567113855923,-2.161142723990129,0.6322826580219492,1.7113924560246105,crypto_liquidity_accumulating
2026-02-08,69296.80677355142,1385532837702.3442,68978204828.46071,-0.11977070736728113,-0.2383586611444405,-0.33820055902081414,-0.41656487371876505,-0.012085569907062887,,,0.22048209590296824,4.535515665816643,-0.005498139422245973,0.0015634496291399014,-0.01685737595613479,0.017362884956267477,-0.011359236533888817,0.015799435327127576,0.2328605217221945,0.33976400864995404,0.2215012851883057,0.3555634439770816,2.9737263943423375,-2.1987933507243325,0.6013390589658961,1.7261463008694276,crypto_liquidity_accumulating
2026-02-09,70542.37329463876,1411671712614.3147,42782981463.70375,-0.08311586683647454,-0.2205684253395399,-0.33393455838298136,-0.4131373903244614,-0.009347068833166716,,,0.21724941473824794,4.603004345051267,-0.002509359873901107,0.004820012550038166,-0.01866593916905135,0.0154913710549065,-0.016156579295150242,0.010671358504868333,0.2180590654656388,0.3387545709330195,0.20190248617048856,0.34942592943788786,2.7964271959308626,-2.117118769541349,0.4792048075568216,1.647835514165618,crypto_liquidity_accumulating
2026-02-10,70096.40692272567,1400898153463.9268,56115089203.17752,-0.11008644199932682,-0.22495751823156362,-0.3191930957823367,-0.4326979343549764,0.0018604643760142814,,,0.21884341393194248,4.569477244176913,-0.003276532382244679,0.0041360960241159095,-0.024050905506756592,0.004332291383841724,-0.020774373124511913,0.0001961953597258148,0.22168098584931895,0.3233291918064526,0.20090661272480703,0.3235253871661784,2.80079645584807,-2.1164245036550478,0.36283709596007563,1.5060246758940161,crypto_liquidity_accumulating
2026-02-11,68779.90981269129,1374149240710.2896,43014177103.90287,-0.09068140530281299,-0.2426735304341353,-0.3225103205523362,-0.41911605318138256,0.025654519564409117,,,0.22302544165405744,4.483793385111349,-0.003377510425589425,0.003023243878877535,-0.01075321529400075,0.017102920652877662,-0.007375704868411326,0.014079676774000127,0.23929602000854588,0.32553356443121373,0.23192031514013456,0.33961324120521386,2.894382724109406,-2.15546446458382,0.7128769571543773,1.6655766618685415,crypto_liquidity_accumulating
2026-02-12,66937.58141157958,1337566230010.1792,54917156057.4172,-0.08520589485076424,-0.26551155923772973,-0.32881502958735065,-0.4295406500515285,0.060170994970073055,,,0.2289293569228865,4.3681597390624045,-0.0020900201307820776,0.006113023443483412,-0.01571732444833651,0.014012801190079971,-0.013627304317554434,0.007899777746596559,0.26342153910694766,0.33492805303083406,0.24979423478939322,0.3428278307774306,3.0393935349166457,-2.2154249790238576,0.5526521806703916,1.5773076349477853,crypto_liquidity_accumulating
2026-02-13,66184.57765470445,1322855090692.983,47600564765.981926,0.052994299139325074,-0.30522495950326667,-0.29931077109215054,-0.4367328304589786,0.07603770473433902,,,0.23127533540558107,4.323850609691379,-0.0068652431538192005,0.00756143148272459,-0.01604022190444565,0.01576037538769226,-0.00917497875062645,0.00819894390496767,0.29835971634944747,0.30687220257487513,0.289184737598821,0.3150711464798428,3.052467760133021,-2.218338216588932,0.6720143500005232,1.5702777558564842,crypto_liquidity_accumulating
2026-02-14,68838.87490510389,1376029371467.4585,43307347077.16525,-0.023893715051540143,-0.29037779912760764,-0.2792368039833405,-0.4143507445146877,0.05582657116465706,,,0.22289436114645705,4.486430230251229,-0.007465101260065388,0.010622682108100578,-0.005306671378441874,0.01576037538769226,0.0021584298816235137,0.005137693279591682,0.28291269786754225,0.2898594860914411,0.28507112774916576,0.29499717937103276,2.7082573438260273,-2.0662814106517593,0.9681463331989832,1.5224696077366882,crypto_liquidity_accumulating
2026-02-15,69765.59638824302,1395185595832.6794,38886730356.77217,0.006764952622182463,-0.27011851291161637,-0.26104635133795473,-0.3998989412496251,0.07299518066785371,,,0.21991840753694025,4.5471409655966495,-0.01050798201176728,0.01150293985679629,-0.000681342489792458,0.00991290492821606,0.009826639521974823,-0.0015900349285802307,0.2596105308998491,0.272549291194751,0.2694371704218239,0.2709592562661708,2.5614844395856915,-1.995482577263876,1.1669361767601105,1.4314250876618497,crypto_liquidity_accumulating
2026-02-16,68716.58337486399,1373546624939.8215,44139541277.476685,-0.025882173146470233,-0.2805757416422038,-0.2533786594629118,-0.39069345737375993,0.07581424105794254,,,0.22347091874543984,4.4748551874846845,-0.012207187130363284,0.013320812636386625,-0.000681342489792458,0.010126284365883587,0.011525844640570826,-0.0031945282705030387,0.2683685545118405,0.26669947209929845,0.2798943991524113,0.2635049438287954,2.6353388009390466,-2.0255812253157472,1.2075508791682472,1.4024545380644546,crypto_liquidity_accumulating
2026-02-17,68907.78353606178,1377439978226.675,36789211960.55089,-0.016956980234011598,-0.27541406207961283,-0.2576172991739526,-0.39688107197288924,0.034075685591682836,,,0.22301867280452,4.483929472921393,-0.011667792497410567,0.013910638830755051,-0.0026206827009733757,0.007775958984823417,0.009047109796437192,-0.006134679845931634,0.26374626958220226,0.27152793800470765,0.27279337937863946,0.265393258158776,2.5764115704638466,-1.9958034278745915,1.1412415535346603,1.3578328430639304,crypto_liquidity_accumulating
2026-02-18,67489.45540267964,1349284955301.9707,38338996657.38213,-0.01876208348522046,-0.2801332521869402,-0.2613065490398203,-0.39963691948089797,0.035294344319715565,,,0.2275033033754539,4.395540570897457,-0.012587037460676798,0.013772506028846943,0.002001487329340579,0.014983894844435186,0.014588524790017376,0.0012113888155882435,0.2675462147262634,0.27507905506866726,0.28213473951628076,0.2762904438842555,2.677606247482156,-2.038467887412924,1.2838926012047756,1.436605144043053,crypto_liquidity_accumulating
2026-02-19,66456.3537620677,1327723958117.1118,36348385076.441895,-0.007189199839070293,-0.282006730002874,-0.23304818473729239,-0.43119116135296265,0.06163852372478562,,,0.23138435363904322,4.321813399535165,-0.011660611094835405,0.01549982783261128,0.005209282666983839,0.008338005895377698,0.016869893761819243,-0.007161821937233581,0.2703461189080386,0.24854801256990366,0.28721601266985786,0.24138619063267008,2.753056823129315,-2.0683867129214795,1.3414827165002627,1.3273283095963455,crypto_liquidity_accumulating
2026-02-20,66918.68417467622,1338094580095.8176,34180839195.07364,0.011091806369177393,-0.24225419801770065,-0.2132008651604418,-0.4199142357390028,0.027120431943549184,,,0.2295845571715878,4.355693659537458,-0.005428715283401497,0.016533467717714023,0.0016570733758465295,0.010391460005165332,0.007085788659248027,-0.006142007712548692,0.23682548273429915,0.2297343328781558,0.24391127139354718,0.22359232516560712,2.646868376136883,-2.018450434754613,1.0869042939777114,1.3314164023098554,crypto_liquidity_accumulating
