date,regime,regime_score,regime_confidence,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio,primary_driver,secondary_driver,risk_level,allowed_actions,forbidden_actions,reason,previous_regime,regime_changed,regime_duration_days
2025-10-16,risk_off_deleveraging,49.7875232549217,0.9,80.98854976517977,15.186194923045129,59.66232194828879,28.982032100944693,97.30728874414696,68.03154947484586,53.62384865944433,1.0,risk_appetite,btc_market,high,"observe, reduce risk, avoid aggressive long exposure","avoid leverage expansion, avoid chasing rebounds",risk_off_deleveraging: macro_liquidity_score=53.62; usd_liquidity_score=15.19; risk_appetite_score=28.98; rates_pressure_score=59.66; stablecoin_liquidity_score=97.31; btc_market_score=68.03; net_liquidity_change_30d=-73.59; net_liquidity_change_90d=-454.51; transmission_phase=neutral,liquidity_drain,True,1
2025-10-17,liquidity_drain,67.18674954460863,1.0,80.79858083234578,12.679681227825462,54.40352513705525,35.867301478029184,97.2169746769866,68.1376580048566,52.9468196829573,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=52.95; usd_liquidity_score=12.68; risk_appetite_score=35.87; rates_pressure_score=54.40; stablecoin_liquidity_score=97.22; btc_market_score=68.14; net_liquidity_change_30d=-100.53; net_liquidity_change_90d=-457.36; transmission_phase=neutral,risk_off_deleveraging,True,1
2025-10-18,liquidity_drain,67.08461830215182,1.0,66.16386481172846,13.55086534311925,61.68222700230374,34.70619037705272,97.16474670623316,68.50516032084413,52.27989805257711,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=52.28; usd_liquidity_score=13.55; risk_appetite_score=34.71; rates_pressure_score=61.68; stablecoin_liquidity_score=97.16; btc_market_score=68.51; net_liquidity_change_30d=-91.48; net_liquidity_change_90d=-457.36; transmission_phase=neutral,liquidity_drain,False,2
2025-10-19,liquidity_drain,66.68302891907291,1.0,65.9885202931821,13.85823436802508,64.3723683439675,34.56870085444547,97.05367913347098,67.95040490864564,52.7757077938291,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=52.78; usd_liquidity_score=13.86; risk_appetite_score=34.57; rates_pressure_score=64.37; stablecoin_liquidity_score=97.05; btc_market_score=67.95; net_liquidity_change_30d=-91.74; net_liquidity_change_90d=-439.29; transmission_phase=neutral,liquidity_drain,False,3
2025-10-20,liquidity_drain,66.0814288178223,1.0,65.81976585950021,13.799849048262995,66.11413450720313,41.16791786269849,96.99427695441116,67.6721005109456,54.037293316092395,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.04; usd_liquidity_score=13.80; risk_appetite_score=41.17; rates_pressure_score=66.11; stablecoin_liquidity_score=96.99; btc_market_score=67.67; net_liquidity_change_30d=-93.93; net_liquidity_change_90d=-432.80; transmission_phase=neutral,liquidity_drain,False,4
2025-10-21,liquidity_drain,67.2388045094978,1.0,65.65717789648696,11.12895162722872,71.51788885871255,41.51983096296931,96.90795799702622,66.94878646753634,54.39343935377569,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.39; usd_liquidity_score=11.13; risk_appetite_score=41.52; rates_pressure_score=71.52; stablecoin_liquidity_score=96.91; btc_market_score=66.95; net_liquidity_change_30d=-116.26; net_liquidity_change_90d=-472.11; transmission_phase=neutral,liquidity_drain,False,5
2025-10-22,liquidity_drain,65.3596761979817,1.0,66.1933267751024,13.359043430601464,77.26769000990815,39.37443456622056,97.05225049479128,67.35303538386027,55.92160417343515,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.92; usd_liquidity_score=13.36; risk_appetite_score=39.37; rates_pressure_score=77.27; stablecoin_liquidity_score=97.05; btc_market_score=67.35; net_liquidity_change_30d=-91.50; net_liquidity_change_90d=-495.67; transmission_phase=neutral,liquidity_drain,False,6
2025-10-23,liquidity_drain,69.98499638508467,1.0,66.04194568210463,7.033291930416727,66.82008259954877,44.58609790292826,96.81841791253908,67.57406572264206,52.99671529941393,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=53.00; usd_liquidity_score=7.03; risk_appetite_score=44.59; rates_pressure_score=66.82; stablecoin_liquidity_score=96.82; btc_market_score=67.57; net_liquidity_change_30d=-175.06; net_liquidity_change_90d=-521.48; transmission_phase=neutral,liquidity_drain,False,7
2025-10-24,liquidity_drain,69.47946986990789,1.0,65.89566764147345,7.169509765598622,69.00884090681797,47.92025212094639,96.72177555599652,66.96750574059915,53.871550494585605,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=53.87; usd_liquidity_score=7.17; risk_appetite_score=47.92; rates_pressure_score=69.01; stablecoin_liquidity_score=96.72; btc_market_score=66.97; net_liquidity_change_30d=-176.65; net_liquidity_change_90d=-514.51; transmission_phase=neutral,liquidity_drain,False,8
2025-10-25,liquidity_drain,68.96660417285193,1.0,65.75419534603252,7.234141371826985,72.75864902930368,49.764585397155635,96.676267964676,66.43127827472063,54.832650282469146,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.83; usd_liquidity_score=7.23; risk_appetite_score=49.76; rates_pressure_score=72.76; stablecoin_liquidity_score=96.68; btc_market_score=66.43; net_liquidity_change_30d=-177.34; net_liquidity_change_90d=-514.51; transmission_phase=neutral,liquidity_drain,False,9
2025-10-26,liquidity_drain,67.14861084514268,1.0,65.61725520457509,10.060223486352204,74.50015742565768,47.3384845459922,96.58084851632223,67.96979226609434,55.64255482336244,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.64; usd_liquidity_score=10.06; risk_appetite_score=47.34; rates_pressure_score=74.50; stablecoin_liquidity_score=96.58; btc_market_score=67.97; net_liquidity_change_30d=-129.38; net_liquidity_change_90d=-480.08; transmission_phase=neutral,liquidity_drain,False,10
2025-10-27,liquidity_drain,68.08458227101548,1.0,63.98322773338174,8.330271296631624,74.67659512344966,51.49210830093956,96.364001979625,67.06776610397674,55.50056416133744,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.50; usd_liquidity_score=8.33; risk_appetite_score=51.49; rates_pressure_score=74.68; stablecoin_liquidity_score=96.36; btc_market_score=67.07; net_liquidity_change_30d=-159.86; net_liquidity_change_90d=-454.73; transmission_phase=neutral,liquidity_drain,False,11
2025-10-28,liquidity_drain,68.9783013057697,1.0,63.86948762130412,6.818605229535795,77.2522330269472,49.22270221434129,96.1529177155754,66.82928113468309,55.2247921589248,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.22; usd_liquidity_score=6.82; risk_appetite_score=49.22; rates_pressure_score=77.25; stablecoin_liquidity_score=96.15; btc_market_score=66.83; net_liquidity_change_30d=-183.40; net_liquidity_change_90d=-477.07; transmission_phase=neutral,liquidity_drain,False,12
2025-10-29,liquidity_drain,68.59301826109589,1.0,63.75882652707563,9.81368093151063,60.86894276251666,51.17934366460359,96.12099884598324,67.14198405267237,53.00028254629758,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=53.00; usd_liquidity_score=9.81; risk_appetite_score=51.18; rates_pressure_score=60.87; stablecoin_liquidity_score=96.12; btc_market_score=67.14; net_liquidity_change_30d=-162.83; net_liquidity_change_90d=-346.87; transmission_phase=neutral,liquidity_drain,False,13
2025-10-30,liquidity_drain,66.85271764871747,1.0,90.06554286681052,10.52320664880723,53.87797354010132,53.56490627702738,95.63295820820228,64.75450580729732,55.771358053757815,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.77; usd_liquidity_score=10.52; risk_appetite_score=53.56; rates_pressure_score=53.88; stablecoin_liquidity_score=95.63; btc_market_score=64.75; net_liquidity_change_30d=-101.26; net_liquidity_change_90d=-600.14; transmission_phase=neutral,liquidity_drain,False,14
2025-10-31,liquidity_drain,68.74709507764024,1.0,90.5695941858866,8.572308196320714,49.690711013788786,50.269906602102864,94.80383132239564,65.05782580003124,53.93350164839882,1.0,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=53.93; usd_liquidity_score=8.57; risk_appetite_score=50.27; rates_pressure_score=49.69; stablecoin_liquidity_score=94.80; btc_market_score=65.06; net_liquidity_change_30d=-148.66; net_liquidity_change_90d=-558.47; transmission_phase=neutral,liquidity_drain,False,15
